Product_ID,Machine_ID,Machine_Status,Queue_Length,Processing_Time,Worker_Available,Shift,Material_Type,Temperature,Previous_Wait_Time,Current_Wait_Time,Next_Machine,Recommended_Machine,Expected_Waiting_Time,Worker_Status,Machine_Load,Shift_Code,Queue_Category,Temperature_Level,Bottleneck_Flag,Delay_Level
P0097,Lathe_M1,Overloaded,21,17,No,Morning,Ceramic_Hybrid,43,4,30,Assembly_M4,Lathe_M1,8,0,3,0,High,Normal,1,Low
P0076,Assembly_M4,Busy,11,6,Yes,Morning,Bearing_Steel_Chrome,35,13,32,Packaging_Line,Grinding_M2,18,1,1,0,Medium,Normal,0,Medium
P0137,Lathe_M1,Maintenance,12,41,No,Evening,Bearing_Stainless,46,13,6,Grinding_M2,Lathe_M1,5,0,2,,Medium,Normal,0,Low
P0182,Assembly_M4,Idle,6,30,Yes,Evening,Ceramic_Hybrid,50,25,16,Packaging_Line,Polishing_M3,16,1,0,,Medium,Warm,0,Medium
P0028,Assembly_M4,Overloaded,22,44,No,Morning,Bearing_Steel_Chrome,84,10,36,Packaging_Line,Assembly_M4,15,0,3,0,High,Hot,1,Medium
P0100,Polishing_M3,Idle,4,17,No,Morning,Ceramic_Hybrid,29,12,14,Assembly_M4,Assembly_M4,20,0,0,0,Low,Normal,0,High
P0266,Assembly_M4,Busy,12,19,Yes,Night,Bearing_Steel_Chrome,66,25,11,Grinding_M2,Grinding_M2,8,1,1,2,Medium,Warm,0,Low
P0059,Lathe_M1,Busy,2,19,No,Morning,Bearing_Steel_Chrome,72,5,25,Grinding_M2,Polishing_M3,6,0,1,0,Low,Hot,0,Low
P0116,Assembly_M4,Maintenance,0,8,No,Morning,Bearing_Steel_Chrome,35,13,30,Assembly_M4,Assembly_M4,29,0,2,0,Low,Normal,0,High
P0106,Grinding_M2,Idle,4,27,No,Night,Bearing_Stainless,53,22,52,Assembly_M4,Lathe_M1,13,0,0,2,Low,Warm,0,Medium
P0049,Grinding_M2,Maintenance,12,31,No,Night,Bearing_Steel_Chrome,63,9,17,Polishing_M3,Polishing_M3,23,0,2,2,Medium,Warm,0,High
P0349,Lathe_M1,Idle,15,34,Yes,Evening,Bearing_Stainless,28,9,20,Polishing_M3,Lathe_M1,21,1,0,,High,Normal,1,High
P0342,Assembly_M4,Maintenance,9,29,No,Morning,Bearing_Steel_Chrome,68,13,30,Assembly_M4,Lathe_M1,5,0,2,0,Medium,Warm,0,Low
P0088,Lathe_M1,Overloaded,15,37,No,Night,Bearing_Steel_Chrome,52,10,16,Packaging_Line,Grinding_M2,5,0,3,2,High,Warm,1,Low
P0242,Lathe_M1,Busy,21,32,Yes,Night,Ceramic_Hybrid,80,4,9,Assembly_M4,Grinding_M2,2,1,1,2,High,Hot,1,Low
P0269,Grinding_M2,Idle,13,38,Yes,Morning,Bearing_Stainless,37,8,46,Assembly_M4,Assembly_M4,13,1,0,0,Medium,Normal,0,Medium
P0252,Polishing_M3,Overloaded,15,18,No,Evening,Bearing_Stainless,35,11,42,Packaging_Line,Lathe_M1,4,0,3,,High,Normal,1,Low
P0424,Polishing_M3,Overloaded,20,37,No,Night,Ceramic_Hybrid,31,25,45,Packaging_Line,Lathe_M1,8,0,3,2,High,Normal,1,Low
P0139,Lathe_M1,Idle,4,14,No,Morning,Ceramic_Hybrid,67,26,19,Polishing_M3,Polishing_M3,6,0,0,0,Low,Warm,0,Low
P0255,Lathe_M1,Idle,14,9,No,Evening,Bearing_Steel_Chrome,53,20,58,Grinding_M2,Grinding_M2,19,0,0,,Medium,Warm,0,Medium
P0472,Assembly_M4,Busy,9,16,No,Night,Ceramic_Hybrid,78,5,35,Packaging_Line,Grinding_M2,18,0,1,2,Medium,Hot,0,Medium
P0136,Polishing_M3,Overloaded,15,44,No,Night,Bearing_Stainless,60,26,27,Assembly_M4,Polishing_M3,12,0,3,2,High,Warm,1,Medium
P0098,Lathe_M1,Overloaded,1,40,Yes,Evening,Bearing_Stainless,61,4,13,Assembly_M4,Polishing_M3,29,1,3,,Low,Warm,0,High
P0057,Lathe_M1,Maintenance,20,22,Yes,Evening,Ceramic_Hybrid,67,4,59,Polishing_M3,Polishing_M3,2,1,2,,High,Warm,1,Low
P0320,Grinding_M2,Overloaded,8,18,No,Evening,Bearing_Steel_Chrome,28,10,49,Assembly_M4,Lathe_M1,18,0,3,,Medium,Normal,0,Medium
P0233,Lathe_M1,Idle,14,32,No,Night,Bearing_Steel_Chrome,66,17,16,Grinding_M2,Assembly_M4,20,0,0,2,Medium,Warm,0,High
P0157,Lathe_M1,Maintenance,4,38,No,Night,Bearing_Steel_Chrome,66,2,43,Grinding_M2,Polishing_M3,26,0,2,2,Low,Warm,0,High
P0071,Polishing_M3,Overloaded,16,31,Yes,Morning,Ceramic_Hybrid,48,4,50,Assembly_M4,Grinding_M2,10,1,3,0,High,Normal,1,Medium
P0376,Grinding_M2,Maintenance,21,43,Yes,Evening,Bearing_Steel_Chrome,50,18,42,Grinding_M2,Assembly_M4,23,1,2,,High,Warm,1,High
P0478,Polishing_M3,Idle,21,8,No,Evening,Bearing_Stainless,73,28,13,Grinding_M2,Polishing_M3,4,0,0,,High,Hot,1,Low
P0472,Polishing_M3,Overloaded,6,27,Yes,Night,Bearing_Stainless,26,18,28,Assembly_M4,Grinding_M2,8,1,3,2,Medium,Normal,0,Low
P0350,Grinding_M2,Overloaded,22,35,Yes,Evening,Ceramic_Hybrid,71,16,44,Polishing_M3,Polishing_M3,16,1,3,,High,Hot,1,Medium
P0157,Lathe_M1,Overloaded,18,38,No,Night,Bearing_Steel_Chrome,79,25,53,Packaging_Line,Assembly_M4,28,0,3,2,High,Hot,1,High
P0050,Grinding_M2,Maintenance,15,17,No,Night,Ceramic_Hybrid,39,28,8,Assembly_M4,Assembly_M4,16,0,2,2,High,Normal,1,Medium
P0182,Assembly_M4,Maintenance,11,34,No,Evening,Bearing_Stainless,60,4,26,Grinding_M2,Lathe_M1,17,0,2,,Medium,Warm,0,Medium
P0491,Assembly_M4,Busy,21,16,Yes,Night,Bearing_Stainless,79,22,8,Polishing_M3,Polishing_M3,12,1,1,2,High,Hot,1,Medium
P0066,Polishing_M3,Busy,22,24,No,Morning,Bearing_Stainless,39,24,32,Grinding_M2,Assembly_M4,16,0,1,0,High,Normal,1,Medium
P0414,Assembly_M4,Busy,4,25,Yes,Morning,Bearing_Stainless,39,18,54,Grinding_M2,Polishing_M3,5,1,1,0,Low,Normal,0,Low
P0305,Lathe_M1,Overloaded,12,23,No,Night,Bearing_Stainless,54,14,22,Grinding_M2,Lathe_M1,14,0,3,2,Medium,Warm,0,Medium
P0380,Lathe_M1,Idle,3,40,Yes,Night,Ceramic_Hybrid,44,21,23,Packaging_Line,Grinding_M2,13,1,0,2,Low,Normal,0,Medium
P0115,Grinding_M2,Overloaded,11,11,No,Night,Bearing_Steel_Chrome,81,13,57,Packaging_Line,Grinding_M2,4,0,3,2,Medium,Hot,0,Low
P0059,Lathe_M1,Busy,1,6,Yes,Night,Bearing_Steel_Chrome,29,24,14,Grinding_M2,Grinding_M2,10,1,1,2,Low,Normal,0,Medium
P0105,Lathe_M1,Maintenance,8,17,Yes,Night,Bearing_Stainless,63,6,14,Packaging_Line,Lathe_M1,10,1,2,2,Medium,Warm,0,Medium
P0475,Lathe_M1,Overloaded,5,31,No,Evening,Bearing_Steel_Chrome,84,20,25,Polishing_M3,Polishing_M3,8,0,3,,Medium,Hot,0,Low
P0421,Assembly_M4,Busy,0,32,No,Morning,Ceramic_Hybrid,73,8,18,Grinding_M2,Grinding_M2,21,0,1,0,Low,Hot,0,High
P0073,Grinding_M2,Idle,20,13,Yes,Evening,Bearing_Stainless,41,6,35,Assembly_M4,Polishing_M3,20,1,0,,High,Normal,1,High
P0342,Lathe_M1,Maintenance,7,42,No,Night,Bearing_Stainless,67,20,40,Packaging_Line,Assembly_M4,18,0,2,2,Medium,Warm,0,Medium
P0358,Lathe_M1,Maintenance,0,17,No,Evening,Bearing_Steel_Chrome,38,25,37,Grinding_M2,Polishing_M3,29,0,2,,Low,Normal,0,High
P0235,Lathe_M1,Maintenance,10,40,Yes,Night,Bearing_Stainless,82,13,14,Grinding_M2,Assembly_M4,6,1,2,2,Medium,Hot,0,Low
P0022,Polishing_M3,Idle,24,5,No,Night,Bearing_Stainless,31,27,31,Assembly_M4,Lathe_M1,21,0,0,2,High,Normal,1,High
P0082,Polishing_M3,Idle,15,27,No,Night,Ceramic_Hybrid,76,21,42,Packaging_Line,Lathe_M1,22,0,0,2,High,Hot,1,High
P0090,Grinding_M2,Overloaded,24,32,No,Evening,Ceramic_Hybrid,29,25,25,Polishing_M3,Polishing_M3,18,0,3,,High,Normal,1,Medium
P0402,Polishing_M3,Maintenance,14,10,Yes,Night,Bearing_Stainless,81,20,37,Packaging_Line,Assembly_M4,1,1,2,2,Medium,Hot,0,Low
P0311,Grinding_M2,Overloaded,12,7,Yes,Night,Bearing_Stainless,66,22,39,Assembly_M4,Assembly_M4,9,1,3,2,Medium,Warm,0,Low
P0035,Lathe_M1,Busy,7,7,Yes,Morning,Bearing_Steel_Chrome,49,14,42,Grinding_M2,Assembly_M4,13,1,1,0,Medium,Normal,0,Medium
P0479,Assembly_M4,Overloaded,22,24,Yes,Night,Bearing_Steel_Chrome,76,13,49,Grinding_M2,Grinding_M2,2,1,3,2,High,Hot,1,Low
P0373,Assembly_M4,Maintenance,20,27,Yes,Morning,Ceramic_Hybrid,30,20,57,Assembly_M4,Lathe_M1,13,1,2,0,High,Normal,1,Medium
P0020,Lathe_M1,Maintenance,16,27,No,Night,Ceramic_Hybrid,33,18,6,Grinding_M2,Grinding_M2,19,0,2,2,High,Normal,1,Medium
P0165,Lathe_M1,Maintenance,18,11,No,Morning,Ceramic_Hybrid,78,11,46,Polishing_M3,Grinding_M2,27,0,2,0,High,Hot,1,High
P0130,Assembly_M4,Maintenance,19,13,No,Morning,Bearing_Steel_Chrome,41,28,51,Polishing_M3,Assembly_M4,2,0,2,0,High,Normal,1,Low
P0417,Grinding_M2,Busy,3,23,Yes,Night,Ceramic_Hybrid,41,6,43,Grinding_M2,Grinding_M2,18,1,1,2,Low,Normal,0,Medium
P0018,Grinding_M2,Busy,20,11,No,Evening,Ceramic_Hybrid,41,8,40,Grinding_M2,Polishing_M3,8,0,1,,High,Normal,1,Low
P0095,Assembly_M4,Idle,12,8,Yes,Night,Bearing_Stainless,62,26,9,Assembly_M4,Polishing_M3,12,1,0,2,Medium,Warm,0,Medium
P0317,Grinding_M2,Busy,3,28,No,Evening,Ceramic_Hybrid,53,10,8,Packaging_Line,Lathe_M1,19,0,1,,Low,Warm,0,Medium
P0292,Lathe_M1,Idle,23,18,No,Morning,Bearing_Steel_Chrome,29,19,46,Packaging_Line,Grinding_M2,25,0,0,0,High,Normal,1,High
P0027,Polishing_M3,Busy,18,16,Yes,Evening,Bearing_Stainless,42,18,34,Packaging_Line,Polishing_M3,24,1,1,,High,Normal,1,High
P0035,Grinding_M2,Overloaded,10,39,Yes,Night,Ceramic_Hybrid,47,18,5,Polishing_M3,Polishing_M3,15,1,3,2,Medium,Normal,0,Medium
P0205,Lathe_M1,Busy,8,19,No,Evening,Ceramic_Hybrid,52,25,39,Grinding_M2,Lathe_M1,22,0,1,,Medium,Warm,0,High
P0174,Assembly_M4,Overloaded,18,16,Yes,Evening,Bearing_Steel_Chrome,44,2,25,Polishing_M3,Grinding_M2,17,1,3,,High,Normal,1,Medium
P0281,Polishing_M3,Busy,12,5,Yes,Evening,Bearing_Steel_Chrome,34,16,36,Grinding_M2,Polishing_M3,7,1,1,,Medium,Normal,0,Low
P0037,Assembly_M4,Busy,21,22,No,Morning,Bearing_Stainless,72,15,36,Grinding_M2,Lathe_M1,27,0,1,0,High,Hot,1,High
P0019,Assembly_M4,Idle,17,43,No,Evening,Bearing_Stainless,73,19,48,Assembly_M4,Grinding_M2,8,0,0,,High,Hot,1,Low
P0011,Lathe_M1,Busy,21,35,Yes,Night,Ceramic_Hybrid,58,8,40,Packaging_Line,Lathe_M1,18,1,1,2,High,Warm,1,Medium
P0283,Assembly_M4,Busy,5,13,No,Evening,Ceramic_Hybrid,83,10,50,Polishing_M3,Assembly_M4,8,0,1,,Medium,Hot,0,Low
P0360,Assembly_M4,Idle,18,39,Yes,Evening,Bearing_Steel_Chrome,42,6,18,Assembly_M4,Polishing_M3,28,1,0,,High,Normal,1,High
P0100,Polishing_M3,Maintenance,3,43,Yes,Morning,Bearing_Steel_Chrome,44,26,32,Grinding_M2,Lathe_M1,12,1,2,0,Low,Normal,0,Medium
P0117,Assembly_M4,Busy,1,18,Yes,Night,Bearing_Steel_Chrome,46,24,52,Grinding_M2,Lathe_M1,20,1,1,2,Low,Normal,0,High
P0030,Grinding_M2,Maintenance,5,8,Yes,Evening,Bearing_Steel_Chrome,39,25,29,Assembly_M4,Polishing_M3,1,1,2,,Medium,Normal,0,Low
P0309,Grinding_M2,Overloaded,6,35,Yes,Night,Bearing_Stainless,36,11,9,Packaging_Line,Lathe_M1,12,1,3,2,Medium,Normal,0,Medium
P0337,Lathe_M1,Busy,17,42,No,Night,Bearing_Steel_Chrome,84,13,43,Packaging_Line,Polishing_M3,18,0,1,2,High,Hot,1,Medium
P0460,Grinding_M2,Maintenance,1,14,No,Evening,Ceramic_Hybrid,39,13,21,Assembly_M4,Grinding_M2,4,0,2,,Low,Normal,0,Low
P0270,Polishing_M3,Overloaded,6,35,Yes,Morning,Bearing_Stainless,75,29,59,Packaging_Line,Assembly_M4,7,1,3,0,Medium,Hot,0,Low
P0144,Lathe_M1,Idle,22,38,Yes,Night,Bearing_Steel_Chrome,30,19,42,Assembly_M4,Grinding_M2,13,1,0,2,High,Normal,1,Medium
P0063,Polishing_M3,Idle,18,38,Yes,Morning,Ceramic_Hybrid,68,16,18,Packaging_Line,Assembly_M4,6,1,0,0,High,Warm,1,Low
P0488,Lathe_M1,Busy,17,41,No,Morning,Bearing_Stainless,74,4,7,Assembly_M4,Assembly_M4,22,0,1,0,High,Hot,1,High
P0154,Lathe_M1,Busy,21,14,No,Night,Bearing_Stainless,75,4,16,Packaging_Line,Lathe_M1,29,0,1,2,High,Hot,1,High
P0442,Assembly_M4,Maintenance,15,21,No,Morning,Bearing_Steel_Chrome,31,14,6,Polishing_M3,Assembly_M4,4,0,2,0,High,Normal,1,Low
P0095,Assembly_M4,Busy,9,43,No,Morning,Ceramic_Hybrid,48,18,56,Assembly_M4,Lathe_M1,6,0,1,0,Medium,Normal,0,Low
P0466,Polishing_M3,Overloaded,18,9,Yes,Morning,Bearing_Stainless,56,11,13,Packaging_Line,Assembly_M4,27,1,3,0,High,Warm,1,High
P0401,Lathe_M1,Busy,12,23,No,Night,Ceramic_Hybrid,45,25,42,Assembly_M4,Assembly_M4,4,0,1,2,Medium,Normal,0,Low
P0218,Polishing_M3,Idle,23,39,No,Evening,Ceramic_Hybrid,27,5,41,Polishing_M3,Grinding_M2,8,0,0,,High,Normal,1,Low
P0465,Lathe_M1,Overloaded,15,39,No,Morning,Bearing_Steel_Chrome,55,25,48,Assembly_M4,Polishing_M3,25,0,3,0,High,Warm,1,High
P0293,Assembly_M4,Busy,7,17,No,Evening,Bearing_Stainless,28,15,18,Assembly_M4,Lathe_M1,13,0,1,,Medium,Normal,0,Medium
P0064,Polishing_M3,Overloaded,5,21,No,Morning,Bearing_Stainless,60,9,53,Packaging_Line,Lathe_M1,3,0,3,0,Medium,Warm,0,Low
P0226,Lathe_M1,Maintenance,16,6,Yes,Evening,Bearing_Stainless,81,14,56,Polishing_M3,Assembly_M4,2,1,2,,High,Hot,1,Low
P0030,Lathe_M1,Overloaded,19,32,No,Morning,Bearing_Stainless,67,28,30,Polishing_M3,Polishing_M3,22,0,3,0,High,Warm,1,High
P0393,Polishing_M3,Overloaded,14,7,No,Morning,Bearing_Steel_Chrome,59,29,16,Polishing_M3,Grinding_M2,24,0,3,0,Medium,Warm,0,High
P0447,Lathe_M1,Idle,4,24,Yes,Night,Bearing_Steel_Chrome,63,8,17,Polishing_M3,Assembly_M4,9,1,0,2,Low,Warm,0,Low
P0297,Polishing_M3,Busy,24,16,Yes,Morning,Ceramic_Hybrid,37,25,14,Assembly_M4,Polishing_M3,1,1,1,0,High,Normal,1,Low
P0009,Polishing_M3,Busy,24,44,Yes,Evening,Bearing_Steel_Chrome,78,17,49,Grinding_M2,Assembly_M4,3,1,1,,High,Hot,1,Low
P0058,Lathe_M1,Idle,2,9,Yes,Evening,Ceramic_Hybrid,50,12,11,Assembly_M4,Assembly_M4,21,1,0,,Low,Warm,0,High
P0037,Assembly_M4,Overloaded,23,14,Yes,Morning,Bearing_Stainless,66,21,38,Assembly_M4,Polishing_M3,3,1,3,0,High,Warm,1,Low
P0500,Assembly_M4,Overloaded,7,35,No,Evening,Ceramic_Hybrid,35,14,11,Grinding_M2,Grinding_M2,13,0,3,,Medium,Normal,0,Medium
P0189,Lathe_M1,Overloaded,1,10,Yes,Night,Bearing_Steel_Chrome,65,21,38,Grinding_M2,Grinding_M2,18,1,3,2,Low,Warm,0,Medium
P0414,Polishing_M3,Overloaded,15,29,Yes,Evening,Ceramic_Hybrid,36,8,43,Grinding_M2,Grinding_M2,17,1,3,,High,Normal,1,Medium
P0196,Lathe_M1,Busy,12,15,Yes,Night,Ceramic_Hybrid,30,24,31,Packaging_Line,Lathe_M1,14,1,1,2,Medium,Normal,0,Medium
P0434,Lathe_M1,Maintenance,5,42,No,Evening,Bearing_Stainless,26,23,24,Polishing_M3,Polishing_M3,25,0,2,,Medium,Normal,0,High
P0467,Grinding_M2,Overloaded,14,33,Yes,Evening,Bearing_Steel_Chrome,32,6,53,Packaging_Line,Polishing_M3,20,1,3,,Medium,Normal,0,High
P0384,Lathe_M1,Idle,0,26,No,Night,Bearing_Stainless,74,16,9,Assembly_M4,Lathe_M1,7,0,0,2,Low,Hot,0,Low
P0181,Lathe_M1,Overloaded,17,42,No,Night,Bearing_Steel_Chrome,78,22,41,Packaging_Line,Assembly_M4,19,0,3,2,High,Hot,1,Medium
P0118,Grinding_M2,Idle,9,19,No,Night,Ceramic_Hybrid,66,28,52,Polishing_M3,Polishing_M3,12,0,0,2,Medium,Warm,0,Medium
P0408,Polishing_M3,Overloaded,17,27,No,Morning,Bearing_Steel_Chrome,57,17,58,Packaging_Line,Assembly_M4,6,0,3,0,High,Warm,1,Low
P0259,Grinding_M2,Maintenance,2,38,Yes,Morning,Bearing_Stainless,52,3,34,Grinding_M2,Grinding_M2,13,1,2,0,Low,Warm,0,Medium
P0062,Assembly_M4,Overloaded,8,20,No,Night,Bearing_Steel_Chrome,83,6,59,Polishing_M3,Lathe_M1,28,0,3,2,Medium,Hot,0,High
P0427,Assembly_M4,Busy,20,43,Yes,Morning,Bearing_Steel_Chrome,69,21,28,Packaging_Line,Assembly_M4,29,1,1,0,High,Warm,1,High
P0182,Grinding_M2,Maintenance,12,31,Yes,Night,Bearing_Stainless,50,8,46,Grinding_M2,Polishing_M3,15,1,2,2,Medium,Warm,0,Medium
P0460,Polishing_M3,Busy,20,42,Yes,Morning,Ceramic_Hybrid,29,24,32,Assembly_M4,Assembly_M4,2,1,1,0,High,Normal,1,Low
P0467,Assembly_M4,Maintenance,20,19,No,Evening,Bearing_Stainless,56,27,52,Polishing_M3,Grinding_M2,19,0,2,,High,Warm,1,Medium
P0371,Lathe_M1,Idle,8,33,Yes,Night,Ceramic_Hybrid,78,27,55,Assembly_M4,Assembly_M4,7,1,0,2,Medium,Hot,0,Low
P0195,Polishing_M3,Maintenance,3,7,Yes,Night,Ceramic_Hybrid,80,21,15,Assembly_M4,Lathe_M1,1,1,2,2,Low,Hot,0,Low
P0119,Polishing_M3,Maintenance,5,15,No,Morning,Ceramic_Hybrid,51,2,25,Packaging_Line,Polishing_M3,7,0,2,0,Medium,Warm,0,Low
P0166,Assembly_M4,Overloaded,5,6,Yes,Morning,Bearing_Steel_Chrome,51,5,15,Polishing_M3,Assembly_M4,15,1,3,0,Medium,Warm,0,Medium
P0266,Polishing_M3,Overloaded,17,5,Yes,Evening,Bearing_Stainless,59,4,35,Polishing_M3,Lathe_M1,28,1,3,,High,Warm,1,High
P0148,Polishing_M3,Maintenance,6,5,No,Morning,Bearing_Steel_Chrome,49,12,42,Assembly_M4,Polishing_M3,20,0,2,0,Medium,Normal,0,High
P0311,Lathe_M1,Idle,2,6,No,Morning,Bearing_Steel_Chrome,42,13,14,Polishing_M3,Grinding_M2,5,0,0,0,Low,Normal,0,Low
P0015,Lathe_M1,Idle,8,6,Yes,Evening,Bearing_Steel_Chrome,58,29,42,Assembly_M4,Grinding_M2,29,1,0,,Medium,Warm,0,High
P0145,Assembly_M4,Maintenance,9,16,Yes,Evening,Bearing_Stainless,60,23,25,Grinding_M2,Lathe_M1,17,1,2,,Medium,Warm,0,Medium
P0228,Assembly_M4,Maintenance,14,10,No,Morning,Bearing_Steel_Chrome,72,18,7,Assembly_M4,Lathe_M1,10,0,2,0,Medium,Hot,0,Medium
P0496,Polishing_M3,Busy,4,30,Yes,Night,Bearing_Steel_Chrome,45,14,30,Assembly_M4,Grinding_M2,6,1,1,2,Low,Normal,0,Low
P0260,Polishing_M3,Overloaded,11,30,No,Night,Ceramic_Hybrid,32,6,19,Grinding_M2,Polishing_M3,27,0,3,2,Medium,Normal,0,High
P0457,Lathe_M1,Maintenance,15,5,Yes,Night,Ceramic_Hybrid,40,6,7,Assembly_M4,Grinding_M2,20,1,2,2,High,Normal,1,High
P0431,Lathe_M1,Busy,14,35,Yes,Morning,Ceramic_Hybrid,37,25,20,Packaging_Line,Grinding_M2,23,1,1,0,Medium,Normal,0,High
P0345,Grinding_M2,Overloaded,10,25,No,Morning,Bearing_Stainless,26,23,31,Polishing_M3,Assembly_M4,6,0,3,0,Medium,Normal,0,Low
P0145,Grinding_M2,Idle,5,29,Yes,Night,Ceramic_Hybrid,35,9,12,Polishing_M3,Lathe_M1,1,1,0,2,Medium,Normal,0,Low
P0223,Lathe_M1,Maintenance,20,11,Yes,Night,Bearing_Steel_Chrome,62,22,12,Grinding_M2,Assembly_M4,19,1,2,2,High,Warm,1,Medium
P0353,Polishing_M3,Maintenance,21,25,Yes,Night,Bearing_Stainless,80,21,12,Packaging_Line,Grinding_M2,26,1,2,2,High,Hot,1,High
P0450,Polishing_M3,Idle,13,35,No,Night,Bearing_Stainless,74,26,33,Packaging_Line,Assembly_M4,16,0,0,2,Medium,Hot,0,Medium
P0307,Polishing_M3,Maintenance,8,19,No,Morning,Bearing_Steel_Chrome,54,27,14,Grinding_M2,Polishing_M3,29,0,2,0,Medium,Warm,0,High
P0215,Assembly_M4,Overloaded,21,20,Yes,Night,Bearing_Stainless,60,21,49,Grinding_M2,Grinding_M2,22,1,3,2,High,Warm,1,High
P0238,Polishing_M3,Busy,4,26,No,Night,Bearing_Stainless,31,24,45,Polishing_M3,Assembly_M4,8,0,1,2,Low,Normal,0,Low
P0431,Assembly_M4,Maintenance,15,42,Yes,Morning,Bearing_Stainless,52,17,42,Assembly_M4,Grinding_M2,14,1,2,0,High,Warm,1,Medium
P0456,Assembly_M4,Busy,20,37,No,Evening,Ceramic_Hybrid,81,10,31,Assembly_M4,Assembly_M4,24,0,1,,High,Hot,1,High
P0201,Assembly_M4,Maintenance,12,30,No,Evening,Bearing_Steel_Chrome,53,20,53,Assembly_M4,Assembly_M4,11,0,2,,Medium,Warm,0,Medium
P0373,Grinding_M2,Overloaded,7,27,Yes,Evening,Bearing_Stainless,53,6,46,Packaging_Line,Grinding_M2,7,1,3,,Medium,Warm,0,Low
P0294,Grinding_M2,Idle,9,40,Yes,Night,Ceramic_Hybrid,65,28,50,Assembly_M4,Grinding_M2,2,1,0,2,Medium,Warm,0,Low
P0310,Lathe_M1,Busy,24,13,No,Morning,Ceramic_Hybrid,77,28,5,Assembly_M4,Polishing_M3,23,0,1,0,High,Hot,1,High
P0393,Lathe_M1,Busy,9,29,Yes,Evening,Ceramic_Hybrid,78,4,10,Polishing_M3,Grinding_M2,29,1,1,,Medium,Hot,0,High
P0430,Assembly_M4,Idle,5,6,No,Morning,Bearing_Stainless,82,27,22,Assembly_M4,Assembly_M4,23,0,0,0,Medium,Hot,0,High
P0111,Grinding_M2,Busy,1,16,Yes,Morning,Ceramic_Hybrid,46,6,24,Grinding_M2,Assembly_M4,7,1,1,0,Low,Normal,0,Low
P0406,Assembly_M4,Busy,23,24,Yes,Evening,Bearing_Stainless,25,2,21,Grinding_M2,Grinding_M2,27,1,1,,High,Normal,1,High
P0324,Grinding_M2,Busy,0,34,No,Night,Bearing_Steel_Chrome,65,16,7,Packaging_Line,Assembly_M4,14,0,1,2,Low,Warm,0,Medium
P0068,Polishing_M3,Busy,22,15,Yes,Morning,Ceramic_Hybrid,48,23,48,Packaging_Line,Lathe_M1,13,1,1,0,High,Normal,1,Medium
P0008,Grinding_M2,Busy,12,5,No,Morning,Ceramic_Hybrid,48,11,39,Assembly_M4,Polishing_M3,24,0,1,0,Medium,Normal,0,High
P0218,Lathe_M1,Overloaded,3,20,No,Evening,Bearing_Steel_Chrome,64,17,21,Grinding_M2,Polishing_M3,19,0,3,,Low,Warm,0,Medium
P0497,Assembly_M4,Maintenance,21,19,No,Evening,Bearing_Steel_Chrome,40,16,38,Polishing_M3,Assembly_M4,11,0,2,,High,Normal,1,Medium
P0288,Polishing_M3,Maintenance,0,19,No,Night,Ceramic_Hybrid,50,20,8,Polishing_M3,Assembly_M4,11,0,2,2,Low,Warm,0,Medium
P0009,Assembly_M4,Maintenance,4,39,No,Night,Ceramic_Hybrid,37,11,15,Grinding_M2,Assembly_M4,18,0,2,2,Low,Normal,0,Medium
P0115,Lathe_M1,Maintenance,1,43,Yes,Evening,Bearing_Stainless,65,11,54,Packaging_Line,Lathe_M1,23,1,2,,Low,Warm,0,High
P0330,Polishing_M3,Overloaded,6,43,Yes,Night,Bearing_Steel_Chrome,27,13,11,Grinding_M2,Grinding_M2,17,1,3,2,Medium,Normal,0,Medium
P0107,Assembly_M4,Idle,0,41,Yes,Morning,Bearing_Stainless,72,16,6,Packaging_Line,Grinding_M2,9,1,0,0,Low,Hot,0,Low
P0031,Assembly_M4,Overloaded,6,36,No,Evening,Ceramic_Hybrid,28,21,54,Assembly_M4,Grinding_M2,21,0,3,,Medium,Normal,0,High
P0019,Polishing_M3,Maintenance,3,36,Yes,Evening,Ceramic_Hybrid,52,14,5,Polishing_M3,Assembly_M4,28,1,2,,Low,Warm,0,High
P0280,Assembly_M4,Overloaded,23,39,Yes,Evening,Bearing_Stainless,72,23,40,Packaging_Line,Lathe_M1,25,1,3,,High,Hot,1,High
P0472,Lathe_M1,Maintenance,22,29,Yes,Evening,Bearing_Steel_Chrome,40,27,23,Grinding_M2,Grinding_M2,1,1,2,,High,Normal,1,Low
P0267,Lathe_M1,Idle,4,26,Yes,Evening,Bearing_Steel_Chrome,48,12,49,Grinding_M2,Assembly_M4,20,1,0,,Low,Normal,0,High
P0254,Grinding_M2,Maintenance,4,40,Yes,Night,Ceramic_Hybrid,60,5,40,Packaging_Line,Assembly_M4,20,1,2,2,Low,Warm,0,High
P0005,Polishing_M3,Busy,20,22,No,Evening,Ceramic_Hybrid,74,17,45,Assembly_M4,Polishing_M3,18,0,1,,High,Hot,1,Medium
P0315,Polishing_M3,Idle,21,6,Yes,Evening,Ceramic_Hybrid,45,5,48,Polishing_M3,Polishing_M3,7,1,0,,High,Normal,1,Low
P0266,Polishing_M3,Maintenance,14,43,No,Morning,Bearing_Stainless,53,23,30,Polishing_M3,Grinding_M2,21,0,2,0,Medium,Warm,0,High
P0269,Assembly_M4,Busy,16,20,No,Evening,Bearing_Steel_Chrome,84,20,13,Polishing_M3,Assembly_M4,14,0,1,,High,Hot,1,Medium
